,ds,trend,yhat,status,country,state,MAE_per_state_status,parameters
2,2020-11-20,19523.831850328595,19523.999999999996,Recovered,Australia,Victoria,0.7732712591381902,default parameters
3,2020-11-21,19524.887900219062,19525.0,Recovered,Australia,Victoria,0.7732712591381902,default parameters
4,2020-11-22,19524.94395010953,19524.999999999996,Recovered,Australia,Victoria,0.7732712591381902,default parameters
5,2020-11-23,19524.999999999996,19524.999999999996,Recovered,Australia,Victoria,0.7732712591381902,default parameters
6,2020-11-24,19526.056049890463,19525.999999999996,Recovered,Australia,Victoria,0.7732712591381902,default parameters
7,2020-11-25,19526.11209978093,19525.999999999993,Recovered,Australia,Victoria,0.7732712591381902,default parameters
8,2020-11-26,19526.1681496714,19526.0,Recovered,Australia,Victoria,0.7732712591381902,default parameters
9,2020-11-27,19525.831850328592,19525.999999999993,Recovered,Australia,Victoria,0.7732712591381902,default parameters
10,2020-11-28,19525.88790021906,19525.999999999996,Recovered,Australia,Victoria,0.7732712591381902,default parameters
11,2020-11-29,19525.94395010953,19525.999999999996,Recovered,Australia,Victoria,0.7732712591381902,default parameters
12,2020-11-30,19525.999999999993,19525.999999999993,Recovered,Australia,Victoria,0.7732712591381902,default parameters
13,2020-12-01,19525.05604989046,19524.999999999993,Recovered,Australia,Victoria,0.7732712591381902,default parameters
14,2020-12-02,19525.11209978093,19524.999999999993,Recovered,Australia,Victoria,0.7732712591381902,default parameters
15,2020-12-03,19525.168149671397,19524.999999999996,Recovered,Australia,Victoria,0.7732712591381902,default parameters
16,2020-12-04,19524.831850328595,19524.999999999996,Recovered,Australia,Victoria,0.7732712591381902,default parameters
17,2020-12-05,19524.887900219062,19525.0,Recovered,Australia,Victoria,0.7732712591381902,default parameters
18,2020-12-06,19524.94395010953,19524.999999999996,Recovered,Australia,Victoria,0.7732712591381902,default parameters
19,2020-12-07,19525.0,19525.0,Recovered,Australia,Victoria,0.7732712591381902,default parameters
20,2020-12-08,19525.056049890467,19525.0,Recovered,Australia,Victoria,0.7732712591381902,default parameters
21,2020-12-09,19525.112099780938,19525.0,Recovered,Australia,Victoria,0.7732712591381902,default parameters
22,2020-12-10,19525.1681496714,19525.0,Recovered,Australia,Victoria,0.7732712591381902,default parameters
23,2020-12-11,19524.831850328595,19524.999999999996,Recovered,Australia,Victoria,0.7732712591381902,default parameters
24,2020-12-12,19524.887900219062,19525.0,Recovered,Australia,Victoria,0.7732712591381902,default parameters
25,2020-12-13,19524.943950109533,19525.0,Recovered,Australia,Victoria,0.7732712591381902,default parameters
26,2020-12-14,19525.0,19525.0,Recovered,Australia,Victoria,0.7732712591381902,default parameters
27,2020-12-15,19525.056049890467,19525.0,Recovered,Australia,Victoria,0.7732712591381902,default parameters
28,2020-12-16,19525.112099780934,19524.999999999996,Recovered,Australia,Victoria,0.7732712591381902,default parameters
29,2020-12-17,19525.1681496714,19525.0,Recovered,Australia,Victoria,0.7732712591381902,default parameters
30,2020-12-18,19525.22419956187,19525.392349233272,Recovered,Australia,Victoria,0.7732712591381902,default parameters
31,2020-12-19,19525.28024945234,19525.392349233276,Recovered,Australia,Victoria,0.7732712591381902,default parameters
32,2020-12-20,19525.336299342805,19525.392349233272,Recovered,Australia,Victoria,0.7732712591381902,default parameters
33,2020-12-21,19525.392349233272,19525.392349233272,Recovered,Australia,Victoria,0.7732712591381902,default parameters
34,2020-12-22,19525.448399123743,19525.392349233276,Recovered,Australia,Victoria,0.7732712591381902,default parameters
35,2020-12-23,19525.504449014206,19525.39234923327,Recovered,Australia,Victoria,0.7732712591381902,default parameters
36,2020-12-24,19525.560498904677,19525.392349233276,Recovered,Australia,Victoria,0.7732712591381902,default parameters
0,2020-11-18,792.8877200751969,793.9999999999999,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
1,2020-11-19,793.4744372556456,794.0,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
2,2020-11-20,794.954134172926,796.0,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
3,2020-11-21,796.5408513533802,797.0,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
4,2020-11-22,799.1275685338364,799.0,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
5,2020-11-23,805.7142857142858,804.0000000000001,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
6,2020-11-24,805.3010028947335,804.0,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
7,2020-11-25,806.887720075194,808.0,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
8,2020-11-26,816.4744372556457,817.0,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
9,2020-11-27,815.9541341729264,817.0000000000001,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
10,2020-11-28,816.5408513533799,817.0000000000001,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
11,2020-11-29,818.1275685338313,818.0,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
12,2020-11-30,819.7142857142885,817.9999999999999,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
13,2020-12-01,822.3010028947355,821.0,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
14,2020-12-02,821.8877200751944,822.9999999999999,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
15,2020-12-03,822.4744372556464,823.0,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
16,2020-12-04,823.9541341729266,824.9999999999999,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
17,2020-12-05,827.5408513533818,828.0,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
18,2020-12-06,830.1275685338333,830.0,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
19,2020-12-07,831.7142857142888,830.0,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
20,2020-12-08,832.301002894732,831.0,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
21,2020-12-09,830.8877200751931,831.9999999999999,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
22,2020-12-10,831.4744372556447,832.0,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
23,2020-12-11,832.9541341729257,833.9999999999999,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
24,2020-12-12,834.5408513533789,834.9999999999999,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
25,2020-12-13,836.1275685338321,835.9999999999999,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
26,2020-12-14,837.7142857142854,836.0,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
27,2020-12-15,839.3010028947386,837.9999999999999,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
28,2020-12-16,840.8877200751919,841.9999999999999,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
29,2020-12-17,842.4744372556451,842.9999999999999,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
30,2020-12-18,844.0611544360983,845.1070202631711,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
31,2020-12-19,845.6478716165515,846.1070202631705,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
32,2020-12-20,847.2345887970047,847.1070202631674,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
33,2020-12-21,848.821305977458,847.1070202631696,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
34,2020-12-22,850.4080231579112,849.1070202631759,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
35,2020-12-23,851.9947403383644,853.1070202631737,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
36,2020-12-24,853.5814575188177,854.1070202631724,Confirmed,Australia,Western Australia,1.3683939050433926,default parameters
0,2020-11-18,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
1,2020-11-19,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
2,2020-11-20,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
3,2020-11-21,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
4,2020-11-22,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
5,2020-11-23,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
6,2020-11-24,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
7,2020-11-25,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
8,2020-11-26,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
9,2020-11-27,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
10,2020-11-28,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
11,2020-11-29,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
12,2020-11-30,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
13,2020-12-01,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
14,2020-12-02,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
15,2020-12-03,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
16,2020-12-04,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
17,2020-12-05,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
18,2020-12-06,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
19,2020-12-07,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
20,2020-12-08,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
21,2020-12-09,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
22,2020-12-10,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
23,2020-12-11,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
24,2020-12-12,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
25,2020-12-13,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
26,2020-12-14,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
27,2020-12-15,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
28,2020-12-16,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
29,2020-12-17,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
30,2020-12-18,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
31,2020-12-19,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
32,2020-12-20,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
33,2020-12-21,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
34,2020-12-22,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
35,2020-12-23,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
36,2020-12-24,9.0,9.0,Deaths,Australia,Western Australia,0.0,default parameters
0,2020-11-18,765.9439177224261,767.0,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
1,2020-11-19,767.2730194407927,767.0,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
2,2020-11-20,769.2984091306403,767.0,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
3,2020-11-21,771.6275108490004,772.0,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
4,2020-11-22,771.95661256736,771.9999999999999,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
5,2020-11-23,775.2857142857166,773.9999999999999,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
6,2020-11-24,771.614816004072,774.0000000000001,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
7,2020-11-25,772.9439177224276,774.0000000000001,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
8,2020-11-26,776.2730194407925,776.0,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
9,2020-11-27,780.2984091306381,778.0000000000001,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
10,2020-11-28,783.627510849001,784.0000000000001,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
11,2020-11-29,784.9566125673541,785.0000000000001,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
12,2020-11-30,789.2857142857121,788.0000000000001,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
13,2020-12-01,786.614816004067,789.0000000000002,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
14,2020-12-02,787.9439177224293,789.0000000000003,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
15,2020-12-03,795.2730194407984,795.0000000000002,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
16,2020-12-04,804.2984091306419,802.0000000000001,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
17,2020-12-05,804.6275108489951,805.0000000000001,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
18,2020-12-06,807.9566125673538,808.0000000000002,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
19,2020-12-07,809.2857142857117,808.0000000000001,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
20,2020-12-08,807.6148160040673,810.0000000000001,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
21,2020-12-09,808.9439177224306,810.0000000000001,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
22,2020-12-10,811.2730194407868,811.0000000000001,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
23,2020-12-11,813.2984091306448,811.0000000000002,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
24,2020-12-12,814.6275108490023,815.0000000000002,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
25,2020-12-13,815.9566125673598,816.0000000000002,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
26,2020-12-14,817.2857142857173,816.0000000000002,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
27,2020-12-15,818.6148160040748,821.0000000000002,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
28,2020-12-16,819.9439177224322,821.0000000000002,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
29,2020-12-17,821.2730194407897,821.0000000000002,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
30,2020-12-18,822.6021211591471,820.3037120285101,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
31,2020-12-19,823.9312228775048,824.3037120285086,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
32,2020-12-20,825.260324595862,825.3037120285093,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
33,2020-12-21,826.5894263142196,825.3037120285073,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
34,2020-12-22,827.9185280325771,830.3037120285022,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
35,2020-12-23,829.2476297509345,830.3037120285012,Recovered,Australia,Western Australia,3.2437481084843154,default parameters
